   1.4670000e+03   2.8293121e+05   4.3084970e-03  -5.5594600e-04   2.5185460e-03  -1.9614348e-01   3.7399970e-03   9.8433307e+00
   1.4670000e+03   2.8293122e+05   1.0837640e-03   3.5282170e-03   1.4474970e-03  -1.5522943e-01  -3.1574807e-02   9.8433571e+00
   1.4670000e+03   2.8293123e+05   1.1478180e-03   6.9321510e-03   1.0778000e-03  -1.1444547e-01   3.9101746e-03   9.8433365e+00
   1.4670000e+03   2.8293124e+05   2.6020930e-03   8.3093290e-03   3.9543700e-04  -2.3756316e-01   3.8923744e-02   9.6121032e+00
   1.4670000e+03   2.8293125e+05   1.8342150e-03   8.2169140e-03  -5.5129000e-05  -1.9614348e-01   3.7399970e-03   9.8433307e+00
   1.4670000e+03   2.8293126e+05  -4.0948200e-04   4.1587650e-03  -1.5672380e-03  -1.5506121e-01  -3.1531774e-02   9.9204241e+00
   1.4670000e+03   2.8293127e+05   2.1358000e-05   2.8725370e-03  -3.6858830e-03  -1.5514532e-01  -3.1553290e-02   9.8818906e+00
   1.4670000e+03   2.8293128e+05   8.2375800e-04   4.2222110e-03  -2.8618250e-03  -2.3781647e-01   3.8858216e-02   9.4965027e+00
   1.4670000e+03   2.8293129e+05  -1.2024700e-03   4.8796070e-03  -1.6559070e-03  -2.3699297e-01   3.6549081e-03   9.8433277e+00
   1.4670000e+03   2.8293130e+05  -6.2333560e-03   4.4080650e-03   2.2494800e-04  -1.1421172e-01  -3.1445707e-02   9.9204270e+00
   1.4670000e+03   2.8293131e+05  -1.4899910e-03  -1.9179600e-04   5.9936900e-04  -1.5531355e-01  -3.1596324e-02   9.8048226e+00
   1.4670000e+03   2.8293132e+05   1.7122710e-03  -1.4890610e-03   1.3112560e-03  -2.3773236e-01   3.8880711e-02   9.5350362e+00
   1.4670000e+03   2.8293133e+05  -9.1142800e-04  -8.5719260e-03   2.0875270e-03  -1.9605936e-01   3.7615137e-03   9.8818642e+00
   1.4670000e+03   2.8293134e+05  -5.1744590e-03  -1.0353857e-02   1.0586010e-03  -1.5506121e-01  -3.1531774e-02   9.9204241e+00
   1.4670000e+03   2.8293135e+05  -4.7082720e-03  -9.9169560e-03  -7.9586300e-04  -1.9616304e-01  -3.1682391e-02   9.8048206e+00
   1.4670000e+03   2.8293136e+05  -2.2702340e-03  -8.0726150e-03  -1.2067900e-03  -2.3781647e-01   3.8858216e-02   9.4965027e+00
   1.4670000e+03   2.8293137e+05  -2.4680850e-03  -2.8463630e-03  -4.1134400e-04  -2.3699297e-01   3.6549081e-03   9.8433277e+00
   1.4670000e+03   2.8293138e+05  -5.4070000e-03  -1.4769240e-03  -1.2926200e-04  -1.5514532e-01  -3.1553290e-02   9.8818906e+00
   1.4670000e+03   2.8293139e+05  -3.8657320e-03   8.0972600e-03  -1.4613710e-03  -1.5537907e-01   3.8035691e-03   9.8048001e+00
   1.4670000e+03   2.8293140e+05  -6.3715000e-05   1.2559621e-02  -8.9846200e-04  -1.9671465e-01   3.9008833e-02   9.6121061e+00
   1.4670000e+03   2.8293141e+05   1.8227010e-03   1.5206901e-02  -4.1409000e-04  -2.3707708e-01   3.6324134e-03   9.8047942e+00
   1.4670000e+03   2.8293142e+05   2.9976350e-03   1.5944899e-02  -1.8111930e-03  -1.1421172e-01  -3.1445707e-02   9.9204270e+00
   1.4670000e+03   2.8293143e+05   5.6820820e-03   1.4611248e-02  -3.0603670e-03  -1.5522943e-01  -3.1574807e-02   9.8433571e+00
   1.4670000e+03   2.8293144e+05   2.9931600e-03   1.6264608e-02  -1.6446500e-03  -2.3773236e-01   3.8880711e-02   9.5350362e+00
   1.4670000e+03   2.8293145e+05   7.3710100e-04   1.6321250e-02  -1.8047900e-04  -2.3699297e-01   3.6549081e-03   9.8433277e+00
   1.4670000e+03   2.8293146e+05  -4.3416800e-03   1.4521725e-02   9.4133500e-04  -1.1412761e-01  -3.1424190e-02   9.9589605e+00
   1.4670000e+03   2.8293147e+05   6.0281000e-05   1.1577631e-02   2.9275890e-03  -1.5546318e-01   3.7820524e-03   9.7662666e+00
   1.4670000e+03   2.8293148e+05   9.4663600e-04   9.7669040e-03   5.2999570e-03  -1.9664912e-01   3.6089406e-03   9.6121296e+00
   1.4670000e+03   2.8293149e+05   1.0265670e-03   6.4394920e-03   6.9473180e-03  -2.3699297e-01   3.6549081e-03   9.8433277e+00
   1.4670000e+03   2.8293150e+05  -4.9257500e-03  -1.8234990e-03   5.7991460e-03  -1.1421172e-01  -3.1445707e-02   9.9204270e+00
   1.4670000e+03   2.8293151e+05  -2.4539470e-03  -1.0093586e-02   4.3903770e-03  -1.9631268e-01   3.6959855e-03   9.7662636e+00
   1.4670000e+03   2.8293152e+05  -9.3077100e-04  -1.0801994e-02   4.7718380e-03  -2.7851632e-01   3.3947514e-03   9.5350567e+00
   1.4670000e+03   2.8293153e+05  -3.3225590e-03  -1.3313477e-02   6.0005500e-03  -1.9614348e-01   3.7399970e-03   9.8433307e+00
   1.4670000e+03   2.8293154e+05  -7.4023860e-03  -9.1592200e-03   5.9293160e-03  -1.5506121e-01  -3.1531774e-02   9.9204241e+00
   1.4670000e+03   2.8293155e+05  -6.1043230e-03  -6.1024310e-03   5.2993610e-03  -1.5554730e-01   3.7595576e-03   9.7277331e+00
   1.4670000e+03   2.8293156e+05  -1.8235600e-03  -1.5148300e-03   5.1319560e-03  -2.3747905e-01   3.8945261e-02   9.6506367e+00
   1.4670000e+03   2.8293157e+05   5.1196200e-04   5.0134300e-04   4.3442400e-03  -2.3692744e-01  -3.1745963e-02   9.8433512e+00
   1.4670000e+03   2.8293158e+05   1.1135500e-04  -2.6889700e-04   1.8843600e-03  -1.1421172e-01  -3.1445707e-02   9.9204270e+00
   1.4670000e+03   2.8293159e+05   2.9760700e-03   4.8526900e-03  -2.7662020e-03  -1.9639679e-01   3.6744688e-03   9.7277301e+00
   1.4670000e+03   2.8293160e+05   3.2409460e-03   9.9871550e-03  -3.9306380e-03  -2.3756316e-01   3.8923744e-02   9.6121032e+00
   1.4670000e+03   2.8293161e+05  -7.1054600e-04   1.4156571e-02  -3.6032690e-03  -1.9622759e-01   3.7184802e-03   9.8047971e+00
   1.4670000e+03   2.8293162e+05  -1.9403770e-03   2.1581084e-02  -2.8648930e-03  -1.1412761e-01  -3.1424190e-02   9.9589605e+00
   1.4670000e+03   2.8293163e+05   1.0125500e-03   1.9770234e-02  -2.2664610e-03  -1.9631268e-01   3.6959855e-03   9.7662636e+00
   1.4670000e+03   2.8293164e+05   9.0072000e-05   1.9726365e-02  -2.5057500e-04  -1.9664912e-01   3.6089406e-03   9.6121296e+00
   1.4670000e+03   2.8293165e+05  -1.4637740e-03   1.4893880e-02  -1.6550000e-04  -1.9605936e-01   3.7615137e-03   9.8818642e+00
   1.4670000e+03   2.8293166e+05  -5.4715690e-03   1.2179153e-02  -9.8575800e-04  -1.5506121e-01  -3.1531774e-02   9.9204241e+00
   1.4670000e+03   2.8293167e+05  -3.0667870e-03   3.4278390e-03  -2.1223750e-03  -1.9639679e-01   3.6744688e-03   9.7277301e+00
   1.4670000e+03   2.8293168e+05  -3.9302500e-03   1.4034200e-03  -5.2227200e-04  -1.9664912e-01   3.6089406e-03   9.6121296e+00
   1.4670000e+03   2.8293169e+05  -4.3445140e-03  -9.7706000e-05   1.2102850e-03  -2.3699297e-01   3.6549081e-03   9.8433277e+00
   1.4670000e+03   2.8293170e+05  -1.0205436e-02  -1.5988980e-03   3.2268230e-03  -1.1429583e-01  -3.1468201e-02   9.8818925e+00
   1.4670000e+03   2.8293171e+05  -7.3198590e-03  -6.7868240e-03   3.0291020e-03  -1.9639679e-01   3.6744688e-03   9.7277301e+00
   1.4670000e+03   2.8293172e+05  -5.0465150e-03  -6.1343700e-03   3.7281140e-03  -1.9654545e-01   3.9052845e-02   9.6891731e+00
   1.4670000e+03   2.8293173e+05  -2.3709240e-03  -1.0839129e-02   2.0024670e-03  -2.3701155e-01  -3.1767479e-02   9.8048177e+00
   1.4670000e+03   2.8293174e+05  -3.0413380e-03  -8.2176910e-03   5.5346500e-04  -1.5506121e-01  -3.1531774e-02   9.9204241e+00
   1.4670000e+03   2.8293175e+05   4.7276300e-04  -9.3832960e-03  -8.2861600e-04  -1.9648090e-01   3.6529520e-03   9.6891966e+00
   1.4670000e+03   2.8293176e+05   1.6695200e-03  -3.1418950e-03  -7.4218700e-04  -1.9663054e-01   3.9031328e-02   9.6506396e+00
   1.4670000e+03   2.8293177e+05   2.0326120e-03   1.1041220e-03  -2.9842500e-04  -2.3692744e-01  -3.1745963e-02   9.8433512e+00
   1.4670000e+03   2.8293178e+05  -8.6784100e-04   1.2156967e-02  -1.0170870e-03  -1.1421172e-01  -3.1445707e-02   9.9204270e+00
   1.4670000e+03   2.8293179e+05   2.4787700e-03   1.0356516e-02  -1.6993210e-03  -1.9648090e-01   3.6529520e-03   9.6891966e+00
   1.4670000e+03   2.8293180e+05   2.7682310e-03   1.3151570e-02  -7.6974600e-04  -1.9663054e-01   3.9031328e-02   9.6506396e+00
   1.4670000e+03   2.8293181e+05   3.5615000e-05   9.9614460e-03  -1.2387560e-03  -1.9605936e-01   3.7615137e-03   9.8818642e+00
   1.4670000e+03   2.8293182e+05  -2.6117130e-03   1.3883574e-02  -2.0268660e-03  -1.5506121e-01  -3.1531774e-02   9.9204241e+00
   1.4670000e+03   2.8293183e+05   1.2903400e-04   7.3028130e-03  -2.2852860e-03  -1.9639679e-01   3.6744688e-03   9.7277301e+00
   1.4670000e+03   2.8293184e+05  -1.3708350e-03   7.0829930e-03   9.5644700e-04  -1.9664912e-01   3.6089406e-03   9.6121296e+00
   1.4670000e+03   2.8293185e+05  -3.6600580e-03   3.9682570e-03   2.0628410e-03  -2.3699297e-01   3.6549081e-03   9.8433277e+00
   1.4670000e+03   2.8293186e+05  -8.8583640e-03   5.4211780e-03   2.6672200e-03  -1.1421172e-01  -3.1445707e-02   9.9204270e+00
   1.4670000e+03   2.8293187e+05  -7.4152020e-03   1.1048130e-03   3.4964820e-03  -1.9639679e-01   3.6744688e-03   9.7277301e+00
   1.4670000e+03   2.8293188e+05  -7.1367030e-03  -7.2918500e-04   4.6370290e-03  -1.9646134e-01   3.9074362e-02   9.7277067e+00
   1.4670000e+03   2.8293189e+05  -5.7348470e-03  -3.2190390e-03   4.7943110e-03  -1.9624715e-01  -3.1703907e-02   9.7662871e+00
   1.4670000e+03   2.8293190e+05  -6.8694270e-03  -4.6185850e-03   3.5526750e-03  -1.5497710e-01  -3.1509279e-02   9.9589576e+00
   1.4670000e+03   2.8293191e+05  -3.1336450e-03  -9.0801540e-03   2.5692030e-03  -2.3749861e-01   3.5238517e-03   9.6121267e+00
   1.4670000e+03   2.8293192e+05  -1.0845870e-03  -5.0890600e-03   3.2591740e-03  -1.9654545e-01   3.9052845e-02   9.6891731e+00
   1.4670000e+03   2.8293193e+05  -2.7013830e-03  -1.7321210e-03   4.0651090e-03  -2.3701155e-01  -3.1767479e-02   9.8048177e+00
   1.4670000e+03   2.8293194e+05  -3.8317160e-03   5.8205370e-03   3.6925020e-03  -1.1421172e-01  -3.1445707e-02   9.9204270e+00
   1.4670000e+03   2.8293195e+05   5.5047710e-03   7.8064940e-03   2.5710910e-03  -1.9648090e-01   3.6529520e-03   9.6891966e+00
   1.4670000e+03   2.8293196e+05   4.1096380e-03   8.7358910e-03   2.6859470e-03  -1.9654545e-01   3.9052845e-02   9.6891731e+00
   1.4670000e+03   2.8293197e+05   3.7472890e-03   7.8774030e-03   2.1122530e-03  -1.9605936e-01   3.7615137e-03   9.8818642e+00
   1.4670000e+03   2.8293198e+05  -3.8054500e-04   1.1424602e-02  -1.7036670e-03  -1.5506121e-01  -3.1531774e-02   9.9204241e+00
   1.4670000e+03   2.8293199e+05   3.0468180e-03   8.3624830e-03  -2.9821500e-03  -1.9656501e-01   3.6304573e-03   9.6506631e+00
   1.4670000e+03   2.8293200e+05   2.4483400e-03   9.3722940e-03  -2.2698610e-03  -2.3741450e-01   3.5453685e-03   9.6506602e+00
   1.4670000e+03   2.8293201e+05  -2.7526770e-03   6.1623020e-03  -2.5668500e-04  -1.9605936e-01   3.7615137e-03   9.8818642e+00
   1.4670000e+03   2.8293202e+05  -5.9848930e-03   1.1473023e-02   1.1097020e-03  -1.1421172e-01  -3.1445707e-02   9.9204270e+00
   1.4670000e+03   2.8293203e+05  -3.0872760e-03   6.4596350e-03   1.4722600e-03  -1.9663054e-01   3.9031328e-02   9.6506396e+00
   1.4670000e+03   2.8293204e+05  -1.5050440e-03   2.6692610e-03   3.9803750e-03  -1.9631268e-01   3.6959855e-03   9.7662636e+00
   1.4670000e+03   2.8293205e+05  -1.8547990e-03  -5.6926070e-03   3.2855900e-03  -1.9607893e-01  -3.1659896e-02   9.8433541e+00
   1.4670000e+03   2.8293206e+05  -5.4745260e-03  -5.7205480e-03   1.6487770e-03  -1.5497710e-01  -3.1509279e-02   9.9589576e+00
   1.4670000e+03   2.8293207e+05  -2.1078340e-03  -9.8781190e-03   2.6623000e-05  -2.3758272e-01   3.5023350e-03   9.5735932e+00
   1.4670000e+03   2.8293208e+05  -3.9312870e-03  -8.1561450e-03   7.9404800e-04  -1.9654545e-01   3.9052845e-02   9.6891731e+00
   1.4670000e+03   2.8293209e+05  -3.5766720e-03  -7.0640860e-03   1.7531420e-03  -1.9607893e-01  -3.1659896e-02   9.8433541e+00
   1.4670000e+03   2.8293210e+05  -3.9237330e-03   1.1261980e-03   1.2921520e-03  -1.5506121e-01  -3.1531774e-02   9.9204241e+00
   1.4670000e+03   2.8293211e+05   1.3732340e-03   5.9440100e-04   4.3321100e-04  -1.9679876e-01   3.8987317e-02   9.5735726e+00
   1.4670000e+03   2.8293212e+05   2.5100310e-03   9.0318700e-03   1.1605300e-04  -1.9639679e-01   3.6744688e-03   9.7277301e+00
   1.4670000e+03   2.8293213e+05   1.3003690e-03   6.0731600e-03  -1.6356700e-03  -1.9599481e-01  -3.1638379e-02   9.8818876e+00
   1.4670000e+03   2.8293214e+05  -3.2865800e-04   1.3028110e-02  -3.1066980e-03  -1.5497710e-01  -3.1509279e-02   9.9589576e+00
   1.4670000e+03   2.8293215e+05   4.4600720e-03   1.3533623e-02  -4.8147900e-03  -2.3764727e-01   3.8902228e-02   9.5735697e+00
   1.4670000e+03   2.8293216e+05   3.5797410e-03   1.6989154e-02  -3.9479070e-03  -1.9631268e-01   3.6959855e-03   9.7662636e+00
   1.4670000e+03   2.8293217e+05   1.9675760e-03   1.6046862e-02  -2.8214060e-03  -1.5522943e-01  -3.1574807e-02   9.8433571e+00
   1.4670000e+03   2.8293218e+05  -3.1608200e-03   2.1065601e-02   1.3738600e-04  -1.5506121e-01  -3.1531774e-02   9.9204241e+00
   1.4670000e+03   2.8293219e+05  -8.9366700e-04   1.9925100e-02   1.8450020e-03  -1.9677920e-01   7.4409704e-02   9.6120827e+00
   1.4670000e+03   2.8293220e+05  -1.8302600e-04   1.8251335e-02   3.3401060e-03  -1.9622759e-01   3.7184802e-03   9.8047971e+00
   1.4670000e+03   2.8293221e+05   3.1171450e-03   7.0944040e-03   4.8401290e-03  -1.5531355e-01  -3.1596324e-02   9.8048226e+00
   1.4670000e+03   2.8293222e+05   2.9384430e-03   7.5273050e-03   5.1653860e-03  -1.5497710e-01  -3.1509279e-02   9.9589576e+00
   1.4670000e+03   2.8293223e+05   4.6117390e-03  -3.5722100e-04   5.5393650e-03  -2.3766683e-01   3.4798403e-03   9.5350596e+00
   1.4670000e+03   2.8293224e+05  -1.6786810e-03  -3.0612330e-03   8.6288530e-03  -1.9637723e-01   3.9096856e-02   9.7662402e+00
   1.4670000e+03   2.8293225e+05  -5.9353480e-03  -9.2775380e-03   9.5200040e-03  -1.9599481e-01  -3.1638379e-02   9.8818876e+00
   1.4670000e+03   2.8293226e+05  -9.1408380e-03  -4.6277660e-03   1.0031853e-02  -1.5506121e-01  -3.1531774e-02   9.9204241e+00
   1.4670000e+03   2.8293227e+05  -3.5476100e-04  -7.5086890e-03   1.0404265e-02  -2.3758272e-01   3.5023350e-03   9.5735932e+00
   1.4670000e+03   2.8293228e+05  -6.5411100e-04  -6.6201460e-03   1.1663153e-02  -1.9631268e-01   3.6959855e-03   9.7662636e+00
   1.4670000e+03   2.8293229e+05   1.3110320e-03  -7.7712910e-03   1.1454669e-02  -1.9614348e-01   3.7399970e-03   9.8433307e+00
   1.4670000e+03   2.8293230e+05   2.0764220e-03  -5.6331500e-04   9.4332890e-03  -1.5514532e-01  -3.1553290e-02   9.8818906e+00
   1.4670000e+03   2.8293231e+05   6.7558590e-03   4.5157300e-04   7.7117340e-03  -2.3773236e-01   3.8880711e-02   9.5350362e+00
   1.4670000e+03   2.8293232e+05   5.7197280e-03   1.0622433e-02   7.2428690e-03  -1.9631268e-01   3.6959855e-03   9.7662636e+00
   1.4670000e+03   2.8293233e+05   1.7360640e-03   1.0450604e-02   6.4363000e-03  -1.9599481e-01  -3.1638379e-02   9.8818876e+00
   1.4670000e+03   2.8293234e+05  -2.2771700e-03   1.8947994e-02   5.1693520e-03  -1.1427725e-01   3.9541861e-03   9.9204035e+00
   1.4670000e+03   2.8293235e+05   6.4240000e-06   1.8395779e-02   3.5767620e-03  -2.3756316e-01   3.8923744e-02   9.6121032e+00
   1.4670000e+03   2.8293236e+05  -1.7384800e-04   1.9346847e-02   3.3570990e-03  -1.5529496e-01   3.8250858e-03   9.8433336e+00
   1.4670000e+03   2.8293237e+05  -8.3765100e-04   1.4311391e-02   2.5293970e-03  -1.9607893e-01  -3.1659896e-02   9.8433541e+00
   1.4670000e+03   2.8293238e+05  -1.1917910e-03   1.4037526e-02  -5.0534600e-04  -1.5506121e-01  -3.1531774e-02   9.9204241e+00
   1.4670000e+03   2.8293239e+05  -2.5844800e-04   1.3421891e-02  -8.0092000e-05  -2.3775094e-01   3.4583235e-03   9.4965261e+00
   1.4670000e+03   2.8293240e+05  -2.6071260e-03   1.1414073e-02   1.4908250e-03  -1.9629311e-01   3.9118373e-02   9.8047737e+00
   1.4670000e+03   2.8293241e+05  -5.7543160e-03   3.1255380e-03   2.6916890e-03  -1.5514532e-01  -3.1553290e-02   9.8818906e+00
   1.4670000e+03   2.8293242e+05  -4.1558910e-03   3.7404270e-03   2.2318110e-03  -1.1429583e-01  -3.1468201e-02   9.8818925e+00
   1.4670000e+03   2.8293243e+05  -7.7917000e-05  -2.3055590e-03   1.7752870e-03  -2.3764727e-01   3.8902228e-02   9.5735697e+00
   1.4670000e+03   2.8293244e+05  -2.9033360e-03  -8.2961690e-03   1.8972020e-03  -1.9622759e-01   3.7184802e-03   9.8047971e+00
   1.4670000e+03   2.8293245e+05  -6.2327330e-03  -1.5888536e-02   2.5227600e-04  -1.9599481e-01  -3.1638379e-02   9.8818876e+00
   1.4670000e+03   2.8293246e+05  -8.7950220e-03  -1.1913548e-02  -1.2941060e-03  -1.9599481e-01  -3.1638379e-02   9.8818876e+00
   1.4670000e+03   2.8293247e+05  -6.8183200e-04  -1.3019692e-02  -2.3129880e-03  -2.3773236e-01   3.8880711e-02   9.5350362e+00
   1.4670000e+03   2.8293248e+05   6.0164100e-04  -9.3908540e-03  -7.8663400e-04  -1.9631268e-01   3.6959855e-03   9.7662636e+00
   1.4670000e+03   2.8293249e+05  -4.9439500e-04  -2.1689040e-03   1.4375000e-04  -1.9607893e-01  -3.1659896e-02   9.8433541e+00
   1.4670000e+03   2.8293250e+05   5.5451700e-04   2.3891810e-03  -3.5472900e-04  -1.1429583e-01  -3.1468201e-02   9.8818925e+00
   1.4670000e+03   2.8293251e+05   2.9062500e-03   5.1914530e-03  -1.6756160e-03  -2.3771280e-01   7.4302121e-02   9.5735462e+00
   1.4670000e+03   2.8293252e+05   4.6505530e-03   1.0283917e-02  -3.6160330e-03  -1.9614348e-01   3.7399970e-03   9.8433307e+00
   1.4670000e+03   2.8293253e+05   2.7190980e-03   8.2828930e-03  -5.0520370e-03  -1.5522943e-01  -3.1574807e-02   9.8433571e+00
   1.4670000e+03   2.8293254e+05   1.4423350e-03   1.3095554e-02  -5.7738340e-03  -1.5497710e-01  -3.1509279e-02   9.9589576e+00
   1.4670000e+03   2.8293255e+05   5.7362400e-04   1.3168765e-02  -3.6761300e-03  -2.3781647e-01   3.8858216e-02   9.4965027e+00
   1.4670000e+03   2.8293256e+05  -2.4770610e-03   1.5696726e-02  -1.3701490e-03  -1.9614348e-01   3.7399970e-03   9.8433307e+00
   1.4670000e+03   2.8293257e+05  -6.0201700e-03   1.1853221e-02   4.4602100e-04  -1.9599481e-01  -3.1638379e-02   9.8818876e+00
   1.4670000e+03   2.8293258e+05  -2.8750550e-03   9.8566960e-03   2.9737040e-03  -1.1429583e-01  -3.1468201e-02   9.8818925e+00
   1.4670000e+03   2.8293259e+05   8.5458400e-04   7.2522920e-03   4.5659580e-03  -2.3764727e-01   3.8902228e-02   9.5735697e+00
   1.4670000e+03   2.8293260e+05  -3.3875400e-04   2.7169090e-03   6.0683860e-03  -1.5537907e-01   3.8035691e-03   9.8048001e+00
   1.4670000e+03   2.8293261e+05  -3.7330660e-03  -8.1828460e-03   5.3295310e-03  -1.5506121e-01  -3.1531774e-02   9.9204241e+00
   1.4670000e+03   2.8293262e+05  -4.5917010e-03  -1.0038299e-02   4.2531770e-03  -1.9607893e-01  -3.1659896e-02   9.8433541e+00
   1.4670000e+03   2.8293263e+05  -2.2000880e-03  -1.4721670e-02   3.2767180e-03  -2.7858087e-01   3.8794644e-02   9.5350332e+00
   1.4670000e+03   2.8293264e+05  -4.3877010e-03  -1.3470130e-02   3.1534160e-03  -1.9622759e-01   3.7184802e-03   9.8047971e+00
   1.4670000e+03   2.8293265e+05  -7.5507780e-03  -1.5627781e-02   3.3157780e-03  -1.9607893e-01  -3.1659896e-02   9.8433541e+00
   1.4670000e+03   2.8293266e+05  -9.7043600e-03  -7.0528540e-03   3.6404070e-03  -1.1438092e-01  -3.1489718e-02   9.8433590e+00
